ID,TrophicSpecies,FunctionalGroup,TotalDegree,NumPrey,NumPred,Between,Close,TL,Omn,meanTrophicSimil,TopRole,Habitat
32,Alcyonium_antarcticum,Coral,5,3,2,3,9.293680297397769e-4,2,0,0.060802988567716196,modspe,NA
33,Allorostrata_ovalis,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
34,Allorostrata_scutifrons,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
35,Tryphosella_sp,Amphipoda,6,3,3,51.45634920634921,9.569377990430622e-4,2.691,1.001,0.029725017868974527,modspe,NA
36,Amblyraja_doellojuradoi,Fish_Chond,26,25,1,16.947772713233956,9.910802775024777e-4,3.358,0.585,0.017105634412525588,modspe,NA
37,Libidoclaea_granaria,Decapoda,7,1,6,1.3333009572119106,0.0010615711252653928,2,0,0.07276142316586495,modspe,NA
38,Eurypodius_latreillii,Decapoda,6,2,4,1.1428571428571428,9.80392156862745e-4,3.25,0.063,0.040637933365523814,modspe,NA
39,Grimothea_subrugosa,Decapoda,1,0,1,0,7.209805335255948e-4,1,0,0.016106473291070816,modspe,NA
40,Sympagurus_dimorphus,Decapoda,4,1,3,0.7143197386101652,0.0010638297872340426,2,0,0.09644799299912458,modspe,NA
41,Campylonotus_vagans,Decapoda,5,1,4,1.3315079367050393,0.0010582010582010583,2,0,0.08211676168335469,modspe,NA
42,Patagonotothen_ramsayi,Fish_BenPel,68,49,19,3244.9316323485605,0.0011876484560570072,3.481,0.492,0.036050025435773174,hubcon,Benthopelagic
43,Natatolana_pastorei,Isopoda,5,1,4,3.458369408369408,9.066183136899365e-4,2,0,0.04517865349426981,modspe,NA
44,Macrochiridothea_stebbingi,Isopoda,1,0,1,0,7.209805335255948e-4,1,0,0.016106473291070816,modspe,NA
45,Onuphis_pseudoiridescens,Polychaeta,2,1,1,0.08815903197925669,9.689922480620155e-4,2,0,0.12108540696942217,modspe,Benthic
46,Pista_spp,Polychaeta,6,1,5,0.5589107133094716,0.0010515247108307045,2,0,0.08068786453630054,modcon,Benthic
47,Terebellides_malvinensis,Polychaeta,5,1,4,0.5589107133094716,0.0010438413361169101,2,0,0.08463153415763491,modcon,Benthic
48,Nicolea_chilensis,Polychaeta,5,1,4,0.5589107133094716,0.0010438413361169101,2,0,0.08463153415763491,modcon,Benthic
49,Thelepus_sp,Polychaeta,7,3,4,5.7474587209439045,9.354536950420954e-4,2,0,0.0702181834643125,modcon,Benthic
50,Glycera_spp,Polychaeta,9,4,5,120.88810483143726,0.001049317943336831,3.32,0.713,0.04939867355387045,modspe,Benthic
51,Eunereis_patagonica,Polychaeta,12,7,5,128.49569227477696,0.0011574074074074073,3.057,0.504,0.07417969262438852,modspe,Benthic
52,Nicon_maculata,Polychaeta,12,7,5,128.49569227477696,0.0011574074074074073,3.057,0.504,0.07417969262438852,modspe,Benthic
53,Serpula_spp,Polychaeta,2,1,1,0.5769230769230769,7.8003120124805e-4,2,0,0.022987298927348042,modspe,Benthic
54,Nephtys_sp,Polychaeta,15,7,8,59.983738451250154,0.0011587485515643105,2.624,0.63,0.08534469301479598,modspe,Benthic
55,Maldanidae,Polychaeta,3,0,3,0,7.898894154818325e-4,1,0,0.021113953994819305,modspe,Benthic
56,Metepimeria_acanthurus,Amphipoda,2,1,1,1,7.974481658692185e-4,3.25,0,0.008465502801245979,modspe,NA
57,Amblyraja_georgiana,Fish_Chond,23,23,0,0,0.0010449320794148381,3.621,0.525,0.028948814141716208,modcon,NA
58,Themisto_gaudichaudii,Zooplankton,44,9,35,339.21254994873703,0.001182033096926714,3.072,0.603,0.05276764668645195,modspe,Pelagic
59,Doryteuthis_gahi,Cephalopoda,42,5,37,2254.308409802419,9.737098344693282e-4,3.448,0.885,0.03378958310684562,modhub,Pelagic
60,Austrocidaris_canaliculata,Echinodermata,7,2,5,66.125,9.276437847866419e-4,3.167,0.028,0.023686098886281256,modspe,Benthic
61,Austrocidaris_spinulosida,Echinodermata,5,0,5,0,8.058017727639e-4,1,0,0.017180969008121164,modspe,Benthic
62,Lepidonotothen_squamifrons,Fish_BenPel,16,9,7,124.88407889027549,9.99000999000999e-4,3.281,0.618,0.030656310515059234,modspe,Benthopelagic
63,Muraenolepis_spp,Fish_BenPel,10,3,7,65.19094612566937,9.302325581395349e-4,3.857,0.436,0.031513638283597774,modspe,Benthopelagic
64,Patagonotothen_guntheri,Fish_BenPel,63,50,13,1612.1888936257594,0.0011507479861910242,3.39,0.39,0.034961188026009685,modcon,Benthopelagic
65,Trophon_ohlini,Gastropoda,14,11,3,200.41564171122994,9.775171065493646e-4,2.571,0.278,0.021411506331748358,modspe,Benthic
66,Trophon_plicatus,Gastropoda,14,11,3,200.41564171122994,9.775171065493646e-4,2.571,0.278,0.021411506331748358,modspe,Benthic
67,Neoserolis_exigua,Isopoda,11,1,10,3.0661092428157772,0.0011135857461024498,2,0,0.056818265817248116,modspe,NA
68,Boccardia_sp,Polychaeta,13,7,6,17.838593628593628,0.0011135857461024498,2.314,0.25,0.08037521061424466,modspe,Benthic
69,Eucranta_sp,Polychaeta,4,1,3,0.2862278718064054,0.0010649627263045794,2,0,0.09541847090731598,modspe,Benthic
70,Harmothoe_sp,Polychaeta,14,7,7,136.56522194474715,0.0011547344110854503,2.684,0.927,0.08108200007582464,modcon,Benthic
71,Hermadion_magalhaensi,Polychaeta,2,0,2,0,8.525149190110827e-4,1,0,0.02759865678026042,modspe,Benthic
72,Polydora_sp,Polychaeta,15,10,5,213.26547271356094,0.0010121457489878543,2.726,0.546,0.04947131308893255,modspe,Benthic
73,Polyeunoa_laevis,Polychaeta,6,2,4,51.7862278718064,0.0010834236186348862,2.5,0.25,0.07300927466861884,modcon,Benthic
74,Spiophanes_sp,Polychaeta,8,3,5,4.327482517482518,0.001059322033898305,2.733,0.276,0.058504564970078186,modspe,Benthic
75,Euphausia_spp,Zooplankton,56,10,46,490.35843744089055,0.0012224938875305623,2.48,0.363,0.051666857991257566,modhub,Pelagic
76,Ampharete_kerguelensis,Polychaeta,8,6,2,5.1079856931926395,0.0011402508551881414,2.167,0.139,0.12605387434891188,modcon,Benthic
77,Bacteria,Bacteria,35,0,35,0,9.813542688910696e-4,1,0,0.01762806984250099,modspe,NA
78,Anasterias_antarctica,Echinodermata,2,2,0,0,7.147962830593281e-4,3.571,0,0.01383502585355394,modspe,Benthic
79,Halicarcinus_planatus,Decapoda,7,2,5,89.78543395910899,0.0010582010582010583,3.303,1.699,0.055172636076250024,modcon,NA
80,Anasterias_sp,Echinodermata,6,6,0,0,8.695652173913044e-4,3.137,0.736,0.006872061303774195,modcon,Benthic
81,Pagurus_comptus,Decapoda,15,3,12,22.65545333700171,0.0011627906976744186,2.333,0.222,0.057215516041053016,modspe,NA
82,Pareuthria_spp,Gastropoda,2,0,2,0,8.123476848090983e-4,1,0,0.02301153135996134,modspe,Benthic
83,Turbonilla_strebeli,Gastropoda,2,0,2,0,7.102272727272727e-4,1,0,0.006372998346682559,modspe,Benthic
84,Tonicia_lebruni,Polyplacophora,4,2,2,1.869047619047619,0.001001001001001001,2.5,0.25,0.07805601347714783,modspe,Benthic
85,Andaniotes_linearis,Amphipoda,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,NA
86,Anobothrus_sp,Polychaeta,3,1,2,0.29402921140291266,0.0010638297872340426,2,0,0.12031328097310111,modcon,Benthic
87,Anthoptilum_grandiflorum,Coral,9,9,0,0,0.0010256410256410256,2.778,0.395,0.06474745613779885,modspe,NA
88,Cyrtostrombidium_sp,Ciliates,12,1,11,5.823376623376624,9.107468123861566e-4,2,0,0.033127766664679856,modspe,Pelagic
89,Laboea_strobila,Ciliates,12,1,11,5.823376623376624,9.107468123861566e-4,2,0,0.033127766664679856,modspe,Pelagic
90,Lohmanniella_sp,Ciliates,12,1,11,5.823376623376624,9.107468123861566e-4,2,0,0.033127766664679856,modspe,Pelagic
91,Strobilidium_sp,Ciliates,12,1,11,59,9.000900090009e-4,3,0,0.030070244317064145,modspe,Pelagic
92,Strombidinopsis_sp,Ciliates,12,1,11,5.823376623376624,9.107468123861566e-4,2,0,0.033127766664679856,modspe,Pelagic
93,Strombidium_spp,Ciliates,14,1,13,20.72922077922078,9.242144177449168e-4,2,0,0.03385148615792186,modspe,Pelagic
94,Dinoflagellates_heterosol,Dinoflagellates,38,0,38,0,0.0010626992561105207,1,0,0.032150538842422936,modspe,NA
95,Aplidium_spp,Ascidiacea,13,10,3,9.017857142857142,0.0010660980810234541,2.1,0.09,0.08787214215097432,modspe,Benthic
96,Emiliania_huxleyi,Coccolithophorids,22,0,22,0,9.514747859181732e-4,1,0,0.022478836188210317,modspe,NA
97,Phaeocystis_antarctica,Coccolithophorids,20,0,20,0,9.442870632672333e-4,1,0,0.022915804219725357,modspe,NA
98,Azadinium_sp,Dinoflagellates,21,0,21,0,9.578544061302681e-4,1,0,0.02911460682768675,modspe,NA
99,Gymnodinium_sp,Dinoflagellates,27,5,22,180.7686101668599,0.0010277492291880781,2,0,0.04106617054193722,modspe,NA
100,Appendicularia_spp,Zooplankton,11,8,3,124.07369080526851,0.0011098779134295228,2.275,0.229,0.060135510146843305,modcon,Pelagic
101,Synechococcus_sp,Phytoplankton_Misc,7,0,7,0,8.605851979345956e-4,1,0,0.012005245995731691,modspe,NA
102,Arctocephalus_australis,MarineMammals_2,23,23,0,0,9.784735812133072e-4,4.202,0.875,0.04260006511503865,modspe,Land-based
103,Enteroctopodidae,Cephalopoda,28,14,14,427.2935326977026,0.0010090817356205853,3.564,0.312,0.028217187973535087,modspe,Pelagic
104,Grimothea_gregaria,Decapoda,32,2,30,30.571081776973163,0.001148105625717566,2.5,0.25,0.048597206966953986,modspe,NA
105,Dissostichus_eleginoides,Fish_BenPel,54,30,24,2939.3134259904914,0.0011086474501108647,3.917,0.92,0.04084534823054373,modhub,Benthopelagic
106,Macrourus_carinatus,Fish_BenPel,17,13,4,51.558906772033446,0.0010080645161290322,4.133,0.455,0.03397241061608953,modspe,Benthopelagic
107,Macrourus_holotrachys,Fish_BenPel,16,10,6,65.89993807468602,9.9601593625498e-4,3.796,0.527,0.03630125273683147,modspe,Benthopelagic
108,Macrourus_whitsoni,Fish_BenPel,6,2,4,0.4179758115682486,8.748906386701663e-4,3.964,0.235,0.03072444655192326,modspe,Benthopelagic
109,Macruronus_novaezelandiae,Fish_BenPel,21,10,11,128.49808600678423,0.0010277492291880781,3.737,0.342,0.04682754959631891,modspe,Benthopelagic
110,Notophycis_marginata,Fish_BenPel,6,0,6,0,8.051529790660225e-4,1,0,0.02801397700036967,modspe,Benthopelagic
111,Patagonotothen_cornucola,Fish_BenPel,8,1,7,1.2994546344959395,9.017132551848512e-4,3,0,0.02467733982683491,modspe,Benthopelagic
112,Patagonotothen_elegans,Fish_BenPel,7,1,6,1.0599910329633722,8.992805755395684e-4,3,0,0.02496585816315802,modspe,Benthopelagic
113,Patagonotothen_kreffti,Fish_BenPel,7,1,6,1.1565974916387967,8.992805755395684e-4,3,0,0.022143629410894695,modspe,Benthopelagic
114,Coelorinchus_fasciatus,Fish_Demersal,16,8,8,155.70850216036044,9.813542688910696e-4,3.481,0.445,0.03727530282386543,modspe,Demersal
115,Coelorinchus_kayomaru,Fish_Demersal,3,0,3,0,7.710100231303007e-4,1,0,0.013961098649912095,modspe,Demersal
116,Coelorinchus_marinii,Fish_Demersal,8,5,3,4.945544863990267,9.784735812133072e-4,3.326,0.656,0.030239763035398402,modspe,Demersal
117,Genypterus_blacodes,Fish_Demersal,17,12,5,101.22063066542063,0.0010214504596527069,3.765,0.613,0.04668587800057598,modspe,Demersal
118,Guttigadus_kongi,Fish_Demersal,3,0,3,0,7.751937984496124e-4,1,0,0.015737169366552735,modspe,Demersal
119,Salilota_australis,Fish_Demersal,18,13,5,2502.1854904740526,0.00101010101010101,4.191,0.503,0.05277490468696475,modspe,Demersal
120,Micromesistius_australis,Fish_Pel,39,15,24,967.165353499523,0.0010460251046025104,3.632,1.214,0.037239070514515374,modhub,Pelagic
121,Sprattus_fuegensis,Fish_Pel,42,17,25,413.3120079229541,0.0011363636363636363,3.454,0.688,0.047121998824078117,modspe,Pelagic
122,Ardenna_gravis,SeaBirds,6,6,0,0,9.049773755656109e-4,3.895,0.91,0.05128515061502735,modspe,Land-based
123,Ardenna_grisea,SeaBirds,6,6,0,0,9.049773755656109e-4,3.895,0.91,0.05128515061502735,modspe,Land-based
124,Poecilosclerida,Porifera,17,12,5,37.66930910715541,0.0010976948408342481,2.083,0.076,0.07746293279341762,modspe,Benthic
125,Aristias_antarcticus,Amphipoda,1,1,0,0,7.757951900698216e-4,3.083,0,0.006392123137275492,modspe,NA
126,Colossendeis_megalonyx,Benthos_Misc,8,2,6,253.3275793650794,9.174311926605505e-4,3.786,0.285,0.012856553246261395,modcon,Benthic
127,Asbestopluma_sp,Porifera,3,3,0,0,8e-4,3.861,0.436,0.009793021021850349,modcon,Benthic
128,Larvae_Nauplii,Zooplankton,13,7,6,82.65641769507117,0.0010245901639344263,2.286,0.204,0.05511736403658025,modcon,Pelagic
129,Oithona_spp,Copepoda,28,12,16,611.7507156000665,0.001088139281828074,2.51,0.408,0.05272923107291596,modcon,NA
130,Ascidia_meridionalis,Ascidiacea,12,10,2,3.184523809523809,0.0010638297872340426,2.1,0.09,0.09313722530754523,modspe,Benthic
131,Astarte_sp,Bivalvia,9,4,5,10.391666666666666,8.756567425569177e-4,2,0,0.053801117409092804,modspe,NA
132,Astrotoma_agassizii,Echinodermata,11,8,3,53.62063492063491,0.001128668171557562,2.435,0.334,0.0840213811360802,modcon,Benthic
133,Dictyocha_speculum,Silicoflagellates,18,0,18,0,9.433962264150943e-4,1,0,0.02627572057269787,modspe,NA
134,Puncturella_conica,Gastropoda,4,3,1,9.5,9.881422924901185e-4,2.333,0.222,0.07952061845157446,modspe,Benthic
135,Haplosclerida,Porifera,16,11,5,55.64456370251436,0.001095290251916758,2.091,0.083,0.0763259458303955,modcon,Benthic
136,Austrodoris_sp,Gastropoda,5,1,4,27.954727899832264,9.699321047526673e-4,3.091,0,0.027853805124346046,modspe,Benthic
137,Austrofilius_furcatus,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
138,Austrofilius_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
139,Austronanus_dentatus,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
140,Balaenoptera_acutorostrata,MarineMammals_1,13,13,0,0,9.569377990430622e-4,3.575,0.389,0.04810206290788831,modspe,Pelagic
141,Calanus_spp,Zooplankton,36,16,20,511.503624186338,0.0012376237623762376,2.5,0.375,0.05791422440203418,modhub,Pelagic
142,Clausocalanus_spp,Zooplankton,27,13,14,144.70284696962602,0.001049317943336831,2.615,0.391,0.04970270738654523,modspe,Pelagic
143,Ctenocalanus_vanus,Copepoda,29,16,13,126.08871394886108,0.0010559662090813093,2.696,0.457,0.05291810219273049,modhub,NA
144,Drepanopus_forcipatus,Copepoda,20,7,13,40.83661656195648,0.0010256410256410256,2,0,0.049066822599833033,modspe,NA
145,Neocalanus_tonsus,Copepoda,20,7,13,23.601611131136103,0.0010235414534288639,2.327,0.272,0.05595782440741064,modspe,NA
146,Rhincalanus_gigas,Copepoda,29,15,14,146.56046952151317,0.001128668171557562,2.687,0.375,0.0486935571647509,modhub,NA
147,Grimothea_spinosa,Decapoda,10,0,10,0,8.375209380234506e-4,1,0,0.02049245376715328,modspe,NA
148,Balaenoptera_bonaerensis,MarineMammals_1,10,10,0,0,9.293680297397769e-4,3.634,0.142,0.04459515421767857,modspe,Pelagic
149,Balaenoptera_borealis,MarineMammals_1,12,12,0,0,9.46969696969697e-4,3.487,0.321,0.04559455609345578,modspe,Pelagic
150,Balaenoptera_physalus,MarineMammals_1,12,12,0,0,9.46969696969697e-4,3.487,0.321,0.04559455609345578,modspe,Pelagic
151,Bathybiaster_loripes,Echinodermata,5,4,1,28.249999999999996,0.001002004008016032,3.155,0.453,0.06640836770156112,modspe,Benthic
152,Bathyraja_albomaculata,Fish_Chond,11,10,1,57.15094850948509,9.900990099009901e-4,3.871,0.569,0.03310673186504282,modspe,NA
153,Tinerfe_cyanea,Zooplankton,23,7,16,175.76107112471624,0.0011049723756906078,3.256,0.67,0.04666264886051627,modspe,Pelagic
154,Thymops_birsteini,Decapoda,10,1,9,4.456533101045297,9.523809523809524e-4,3,0,0.028460413684847172,modspe,NA
155,Myxine_spp,Fish_Demersal,10,4,6,18.64469268628568,0.0011148272017837235,2.667,0.444,0.05984476238438854,modspe,Demersal
156,Travisia_kerguelensis,Polychaeta,4,2,2,1.524390243902439,0.0010162601626016261,2.5,0.25,0.08279004518679754,modspe,Benthic
157,Iluocoetes_fimbriatus,Fish_Demersal,10,1,9,3.321428571428571,9.233610341643582e-4,4.256,0,0.04049284166550065,modspe,Demersal
158,Bathyraja_brachyurops,Fish_Chond,35,33,2,527.7417889698377,0.001081081081081081,3.943,0.713,0.044697711442310654,modspe,NA
159,Lithodes_confundens,Decapoda,14,8,6,225.69833279827373,0.0010515247108307045,3.194,0.651,0.042917038321430574,modcon,NA
160,Lithodes_couesi,Decapoda,13,8,5,131.95606395600493,0.0010256410256410256,3.194,0.651,0.03671418793723423,modcon,NA
161,Lithodes_turkayi,Decapoda,12,7,5,129.7679687179097,0.0010204081632653062,3.222,0.738,0.03510526209492547,modcon,NA
162,Cottoperca_trigloides,Fish_BenPel,20,16,4,665.7,9.784735812133072e-4,3.982,1.034,0.04742191330918353,modspe,Benthopelagic
163,Argeneuthria_varicosa,Gastropoda,1,0,1,0,7.674597083653108e-4,1,0,0.009810550302002305,modspe,Benthic
164,Odontocymbiola_magellanica,Gastropoda,5,2,3,97.83655303030302,9.033423667570009e-4,3.697,0.169,0.017396416191704858,modspe,Benthic
165,Bathyraja_cousseauae,Fish_Chond,4,4,0,0,8.417508417508417e-4,3.167,0.028,0.008875696105599126,modspe,NA
166,Pagurus_forceps,Decapoda,11,3,8,9.294074561384537,0.0011376564277588168,2.333,0.222,0.06065877543665933,modspe,NA
167,Bathyraja_griseocauda,Fish_Chond,29,28,1,0,0.0010570824524312897,3.91,0.552,0.04691082904889835,modspe,NA
168,Bathyraja_multispinis,Fish_Chond,11,10,1,2,9.057971014492754e-4,3.033,0.21,0.01292380020034637,modspe,NA
169,Bathyraja_scaphiops,Fish_Chond,9,8,1,1,9.832841691248771e-4,3.868,0.281,0.034334720247212056,modspe,NA
170,Psammobatis_rudis,Fish_Chond,5,4,1,0,9.074410163339383e-4,3.439,0.264,0.01548934279527949,modspe,NA
171,Bathyraja_macloviana,Fish_Chond,10,10,0,0,8.904719501335708e-4,3.42,0.545,0.008862305836656039,modspe,NA
172,Bryozoa,Bryozoa,15,3,12,34.661281827989036,0.0010695187165775401,2,0,0.04416580465582003,modcon,Benthic
173,Caecianiropsis_ectiformis,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
174,Rhizosolenia_crassa,Diatoms,8,0,8,0,8.665511265164644e-4,1,0,0.024068337457051163,modspe,NA
175,Calcarea,Porifera,9,9,0,0,9.596928982725527e-4,2.111,0.099,0.07043154850354885,modspe,Benthic
176,Callochiton_puniceus,Polyplacophora,3,2,1,0.6190476190476191,9.970089730807576e-4,2.5,0.25,0.09433640018829707,modspe,Benthic
177,Campanularia_sp,Cnidaria_benthic,2,1,1,0.3333333333333333,9.737098344693282e-4,2,0,0.11252776013551992,modspe,NA
178,Campylaspis_spp,NA,10,9,1,0.7096556571346488,0.001037344398340249,2.793,0.537,0.06746255750372361,modcon,NA
179,Careproctus_sp,Fish_BenPel,7,6,1,0,0.0010976948408342481,2.901,0.681,0.06554498692881752,modspe,Benthopelagic
180,Convexella_magelhaenica,Coral,14,10,4,21.878968253968246,0.0010449320794148381,2.7,0.41,0.055220065208656514,modspe,NA
181,Ceramaster_patagonicus,Echinodermata,4,4,0,0,7.587253414264037e-4,3.529,0.096,0.012081993871467557,modspe,Benthic
182,Ideogorgia_laurae,Coral,6,3,3,3,0.0010245901639344263,2,0,0.07452291293349451,modspe,NA
183,Primnoella_scotiae,Coral,13,9,4,20.736111111111107,0.0010460251046025104,2.778,0.395,0.05214403208802087,modspe,NA
184,Primnoisis_antarctica,Coral,14,11,3,19,0.0010427528675703858,2.636,0.413,0.07094848206243637,modspe,NA
185,Chaetopterus_antarcticus,Polychaeta,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,Benthic
186,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,4,4,0,0,9.80392156862745e-4,3.469,0.847,0.06894256949823944,modspe,Benthic
187,Ophiacantha_sp,Echinodermata,4,1,3,2,8.695652173913044e-4,3,0,0.015655929740618635,modspe,Benthic
188,Ophiacantha_vivipara,Echinodermata,7,6,1,26.990476190476194,8.703220191470844e-4,3.441,0.052,0.025291271903674226,modspe,Benthic
189,Cirratulidae,Polychaeta,5,2,3,2.540059404112636,0.001072961373390558,2.5,0.25,0.08399041949873673,modspe,Benthic
190,Cladodactyla_crocea,Echinodermata,3,3,0,0,8.389261744966443e-4,2,0,0.07834394836524872,modspe,Benthic
191,Clathria_spp,Porifera,2,1,1,0,9.532888465204957e-4,2,0,0.12166533360231745,modspe,Benthic
192,Clavularia_sp,Coral,6,4,2,6.283333333333333,9.68054211035818e-4,2.25,0.188,0.07000288631142627,modspe,NA
193,Cnemidocarpa_spp,Ascidiacea,12,10,2,3.184523809523809,0.0010638297872340426,2.1,0.09,0.09313722530754523,modspe,Benthic
194,Eggs_Fish,Zooplankton,9,0,9,0,9.416195856873823e-4,1,0,0.035974766877714476,modspe,Pelagic
195,Sabellidae,Polychaeta,8,6,2,193.29702380952384,0.0010741138560687433,2.252,0.317,0.0987265320468419,modcon,Benthic
196,Copepodite,Zooplankton,10,9,1,13.956183650182366,8.496176720475786e-4,2.778,0.395,0.03593911625920011,modspe,Pelagic
197,Coperonus_comptus,Isopoda,2,2,0,0,9.775171065493646e-4,2.5,0.25,0.12757408411842847,modspe,NA
198,Cosmasterias_lurida,Echinodermata,12,12,0,0,8.496176720475786e-4,3.321,0.44,0.01149675396379796,modspe,Benthic
199,Pseudechinus_magellanicus,Echinodermata,9,4,5,100.99588744588745,9.416195856873823e-4,2.5,0.25,0.021098997354877067,modspe,Benthic
200,Schizasteridae,Echinodermata,5,1,4,1.3095238095238093,9.99000999000999e-4,2,0,0.06697272076202354,modspe,Benthic
201,Sterechinus_agassizii,Echinodermata,6,2,4,57.45378787878788,8.976660682226212e-4,3.188,0.009,0.01572153541941862,modspe,Benthic
202,Leptochiton_kerguelensis,Polyplacophora,3,2,1,0.6190476190476191,9.970089730807576e-4,2.5,0.25,0.09433640018829707,modspe,Benthic
203,Leptochiton_medinae,Polyplacophora,3,2,1,0.6190476190476191,9.970089730807576e-4,2.5,0.25,0.09433640018829707,modspe,Benthic
204,Nuttallochiton_hyadesi,Polyplacophora,3,2,1,0.6190476190476191,9.970089730807576e-4,2.5,0.25,0.09433640018829707,modspe,Benthic
205,Nuttallochiton_martiali,Polyplacophora,3,2,1,0.6190476190476191,9.970089730807576e-4,2.5,0.25,0.09433640018829707,modspe,Benthic
206,Agonopsis_chiloensis,Fish_BenPel,4,0,4,0,7.94912559618442e-4,1,0,0.016200258215336362,modspe,Benthopelagic
207,Cottunculus_granulosus,Fish_Demersal,10,10,0,0,9.832841691248771e-4,3.729,0.719,0.031650047319199806,modspe,Demersal
208,Tetractinellida,Porifera,6,6,0,0,9.009009009009009e-4,2.167,0.139,0.03249243503527724,modspe,Benthic
209,Cryosignum_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
